,costs,rate,test
86,1.718257446621739,0.001,0.77183598279953
87,1.7128072533496592,0.001,0.77183598279953
88,1.7075752879298012,0.001,0.77183598279953
89,1.7025448277939204,0.001,0.77183598279953
90,1.6977012601009633,0.001,0.77183598279953
91,1.6930316852968796,0.001,0.77183598279953
92,1.6885248200837952,0.001,0.77183598279953
93,1.6841704263243562,0.001,0.77183598279953
94,1.679959463518719,0.001,0.77183598279953
95,1.6758837200874508,0.001,0.77183598279953
96,1.6719356636668359,0.001,0.77183598279953
97,1.668108493782753,0.001,0.77183598279953
98,1.6643959699675093,0.001,0.77183598279953
99,1.66079230086748,0.001,0.77183598279953
100,2.223549737486728,0.001,0.77183598279953
101,2.0725893946581104,0.001,0.77183598279953
102,1.9656196888103041,0.001,0.77183598279953
103,1.8940843870473454,0.001,0.77183598279953
104,1.8413199685340704,0.001,0.77183598279953
105,1.7960965938346332,0.001,0.77183598279953
106,1.7527259144672125,0.001,0.77183598279953
107,1.7199572241583536,0.001,0.77183598279953
108,1.6951683565627702,0.001,0.77183598279953
109,1.674933039864829,0.001,0.77183598279953
110,1.6578988197237943,0.001,0.77183598279953
111,1.6432716652404433,0.001,0.77183598279953
112,1.630503468735273,0.001,0.77183598279953
113,1.6192382546358335,0.001,0.77183598279953
114,1.6092218077459999,0.001,0.77183598279953
115,1.6002664815547851,0.001,0.77183598279953
116,1.5922228181084923,0.001,0.77183598279953
117,1.584963629412097,0.001,0.77183598279953
118,1.5783843578294268,0.001,0.77183598279953
119,1.5723982356315431,0.001,0.77183598279953
120,1.5669320683146633,0.001,0.77183598279953
121,1.561924291211505,0.001,0.77183598279953
122,1.557322956794916,0.001,0.77183598279953
123,1.5530835667321847,0.001,0.77183598279953
124,1.5491672587949172,0.001,0.77183598279953
125,1.5455391490182213,0.001,0.77183598279953
126,1.5421681736790858,0.001,0.77183598279953
127,1.5390270698902215,0.001,0.77183598279953
128,1.536092004110647,0.001,0.77183598279953
129,1.5333425083825754,0.001,0.77183598279953
130,1.5307606874510298,0.001,0.77183598279953
131,1.5283310468806774,0.001,0.77183598279953
132,1.5260399164155467,0.001,0.77183598279953
133,1.5238753695820655,0.001,0.77183598279953
134,1.5218268327934794,0.001,0.77183598279953
135,1.51988502435906,0.001,0.77183598279953
136,1.5180416966593544,0.001,0.77183598279953
137,1.5162894476291742,0.001,0.77183598279953
138,1.514621460160544,0.001,0.77183598279953
139,1.513030703677688,0.001,0.77183598279953
140,1.5115015174067297,0.001,0.77183598279953
141,1.5098677929057631,0.001,0.77183598279953
142,1.5084702525027966,0.001,0.77183598279953
143,1.5071462143299192,0.001,0.77183598279953
144,1.5058798318685487,0.001,0.77183598279953
145,1.5046673015106553,0.001,0.77183598279953
146,1.503504705983539,0.001,0.77183598279953
147,1.5023887434671093,0.001,0.77183598279953
148,1.5013165002645443,0.001,0.77183598279953
149,1.5002853981284208,0.001,0.77183598279953
150,2.1623165413390755,0.001,0.77183598279953
151,1.931641634120498,0.001,0.77183598279953
152,1.8204835875089773,0.001,0.77183598279953
153,1.7467640333397447,0.001,0.77183598279953
154,1.6887288453967069,0.001,0.77183598279953
155,1.6516269362250042,0.001,0.77183598279953
156,1.6254913806915283,0.001,0.77183598279953
157,1.6055204923762834,0.001,0.77183598279953
158,1.5894708439361211,0.001,0.77183598279953
159,1.5763437664786049,0.001,0.77183598279953
160,1.5654952914215803,0.001,0.77183598279953
161,1.5564036563385366,0.001,0.77183598279953
162,1.5486915721449737,0.001,0.77183598279953
163,1.5420782704686007,0.001,0.77183598279953
164,1.5363359284955398,0.001,0.77183598279953
165,1.531294013178626,0.001,0.77183598279953
166,1.526825513950614,0.001,0.77183598279953
167,1.5228346475335055,0.001,0.77183598279953
168,1.5192470051521476,0.001,0.77183598279953
169,1.5160031651341637,0.001,0.77183598279953
170,1.5130554243575698,0.001,0.77183598279953
171,1.510361444118411,0.001,0.77183598279953
172,1.5077365498210105,0.001,0.77183598279953
173,1.5054532400397365,0.001,0.77183598279953
174,1.5033493735069456,0.001,0.77183598279953
175,1.5014154356579454,0.001,0.77183598279953
176,1.4996265616527826,0.001,0.77183598279953
177,1.497962871263193,0.001,0.77183598279953
178,1.4964120332584823,0.001,0.77183598279953
179,1.4949633881103166,0.001,0.77183598279953
180,1.4936087242392608,0.001,0.77183598279953
181,1.4923402570014772,0.001,0.77183598279953
182,1.4911512025566993,0.001,0.77183598279953
183,1.490034774292347,0.001,0.77183598279953
184,1.4889850228331802,0.001,0.77183598279953
185,1.4879962788071748,0.001,0.77183598279953
186,1.4870633912640943,0.001,0.77183598279953
187,1.4861817775770676,0.001,0.77183598279953
188,1.4853475260180096,0.001,0.77183598279953
189,1.4845572571421777,0.001,0.77183598279953
190,1.4838083344836566,0.001,0.77183598279953
191,1.4830985096998,0.001,0.77183598279953
192,1.4824258394019547,0.001,0.77183598279953
193,1.4817881473275123,0.001,0.77183598279953
194,1.4811832738477133,0.001,0.77183598279953
195,1.4806088902229488,0.001,0.77183598279953
196,1.4800628451413884,0.001,0.77183598279953
197,1.4795430316481482,0.001,0.77183598279953
198,1.4790474120960684,0.001,0.77183598279953
199,1.4785742066627325,0.001,0.77183598279953
